"数据年月","商品编码","商品名称","贸易伙伴编码","贸易伙伴名称","贸易方式编码","贸易方式名称","注册地编码","注册地名称","美元",
"201705","1201","大豆，不论是否破碎","501","加拿大","10","一般贸易","51","四川省","12,554,382",
"201705","1201","大豆，不论是否破碎","501","加拿大","14","来料加工贸易","44","广东省","236,988",
"201705","1201","大豆，不论是否破碎","501","加拿大","15","进料加工贸易","44","广东省","456,370",
"201705","1201","大豆，不论是否破碎","502","美国","10","一般贸易","11","北京市","29,486,137",
"201705","1201","大豆，不论是否破碎","502","美国","10","一般贸易","12","天津市","13,558,243",
"201705","1201","大豆，不论是否破碎","502","美国","10","一般贸易","13","河北省","213,522,223",
"201705","1201","大豆，不论是否破碎","502","美国","10","一般贸易","21","辽宁省","2,518,547",
"201705","1201","大豆，不论是否破碎","502","美国","10","一般贸易","31","上海市","8,750,025",
"201705","1201","大豆，不论是否破碎","502","美国","10","一般贸易","32","江苏省","24,214,624",
"201705","1201","大豆，不论是否破碎","502","美国","10","一般贸易","33","浙江省","12,443,743",
"201705","1201","大豆，不论是否破碎","502","美国","10","一般贸易","34","安徽省","23,216,167",
"201705","1201","大豆，不论是否破碎","502","美国","10","一般贸易","35","福建省","59,662,950",
"201705","1201","大豆，不论是否破碎","502","美国","10","一般贸易","37","山东省","95,938,878",
"201705","1201","大豆，不论是否破碎","502","美国","10","一般贸易","41","河南省","15,994,669",
"201705","1201","大豆，不论是否破碎","502","美国","10","一般贸易","43","湖南省","26,434,464",
"201705","1201","大豆，不论是否破碎","502","美国","10","一般贸易","44","广东省","993,454",
"201705","1201","大豆，不论是否破碎","502","美国","10","一般贸易","50","重庆市","48,149,919",
"201705","1201","大豆，不论是否破碎","502","美国","10","一般贸易","61","陕西省","8,549,094",
"201705","1201","大豆，不论是否破碎","502","美国","14","来料加工贸易","21","辽宁省","360,800",
"201705","1201","大豆，不论是否破碎","502","美国","34","海关特殊监管区域物流货物","12","天津市","27,775,222",
"201705","1201","大豆，不论是否破碎","502","美国","39","其他","11","北京市","106",
"201706","1201","大豆，不论是否破碎","217","埃塞俄比亚","10","一般贸易","12","天津市","103,664",
"201706","1201","大豆，不论是否破碎","344","俄罗斯","19","边境小额贸易","23","黑龙江省","9,074,840",
"201706","1201","大豆，不论是否破碎","347","乌克兰","10","一般贸易","13","河北省","41,160",
"201706","1201","大豆，不论是否破碎","347","乌克兰","10","一般贸易","34","安徽省","1,582,823",
"201706","1201","大豆，不论是否破碎","347","乌克兰","10","一般贸易","37","山东省","736,792",
"201706","1201","大豆，不论是否破碎","402","阿根廷","10","一般贸易","11","北京市","221,063,614",
"201706","1201","大豆，不论是否破碎","402","阿根廷","10","一般贸易","32","江苏省","42,914,412",
