hts8,brief_description,quantity_1_code,quantity_2_code,wto_binding_code,mfn_text_rate,mfn_rate_type_code,mfn_ave,mfn_ad_val_rate,mfn_specific_rate,mfn_other_rate,col1_special_text,col1_special_mod,gsp_indicator,gsp_ctry_excluded,apta_indicator,civil_air_indicator,nafta_canada_ind,nafta_mexico_ind,mexico_rate_type_code,mexico_ad_val_rate,mexico_specific_rate,cbi_indicator,cbi_ad_val_rate,cbi_specific_rate,agoa_indicator,cbtpa_indicator,cbtpa_rate_type_code,cbtpa_ad_val_rate,cbtpa_specific_rate,israel_fta_indicator,atpa_indicator,atpa_ad_val_rate,atpa_specific_rate,atpdea_indicator,jordan_indicator,jordan_rate_type_code,jordan_ad_val_rate,jordan_specific_rate,jordan_other_rate,singapore_indicator,singapore_rate_type_code,singapore_ad_val_rate,singapore_specific_rate,singapore_other_rate,chile_indicator,chile_rate_type_code,chile_ad_val_rate,chile_specific_rate,chile_other_rate,morocco_indicator,morocco_rate_type_code,morocco_ad_val_rate,morocco_specific_rate,morocco_other_rate,australia_indicator,australia_rate_type_code,australia_ad_val_rate,australia_specific_rate,australia_other_rate,bahrain_indicator,bahrain_rate_type_code,bahrain_ad_val_rate,bahrain_specific_rate,bahrain_other_rate,dr_cafta_indicator,dr_cafta_rate_type_code,dr_cafta_ad_val_rate,dr_cafta_specific_rate,dr_cafta_other_rate,dr_cafta_plus_indicator,dr_cafta_plus_rate_type_code,dr_cafta_plus_ad_val_rate,dr_cafta_plus_specific_rate,dr_cafta_plus_other_rate,oman_indicator,oman_rate_type_code,oman_ad_val_rate,oman_specific_rate,oman_other_rate,peru_indicator,peru_rate_type_code,peru_ad_val_rate,peru_specific_rate,peru_other_rate,pharmaceutical_ind,dyes_indicator,col2_text_rate,col2_rate_type_code,col2_ad_val_rate,col2_specific_rate,col2_other_rate,begin_effect_date,end_effective_date,footnote_comment,additional_duty,korea_indicator,korea_rate_type_code,korea_ad_val_rate,korea_specific_rate,korea_other_rate,colombia_indicator,colombia_rate_type_code,colombia_ad_val_rate,colombia_specific_rate,colombia_other_rate,panama_indicator,panama_rate_type_code,panama_ad_val_rate,panama_specific_rate,panama_other_rate,nepal_indicator,japan_indicator,japan_rate_type_code,japan_ad_val_rate,japan_specific_rate,japan_other_rate,usmca_indicator,usmca_rate,usmca_ad_val_rate,usmca_specific,usmca_other_rate
"62139020","Handkerchiefs, not knitted or crocheted, of textile materials, nesoi","DOZ","KG","B","5.3%","7",,0.05,0,0,"Free (AU,BH,CA, CL,CO,E*,IL,JO, KR,MA,MX,OM, P,PA,PE,S,SG)",,,,,,"CA","MX","0",0,0,"E*",0,0,,,,,,"IL",,,,,"JO","0",0,0,0,"SG","0",0,0,0,"CL","0",0,0,0,"MA","0",0,0,0,"AU","0",0,0,0,"BH","0",0,0,0,"P","0",0,0,0,,,,,,"OM","0",0,0,0,"PE","0",0,0,0,,,"51.5%","7",0.51,0,0,07/01/2020,12/31/2050,,,"KR","0",0,0,0,"CO","0",0,0,0,"PA","0",0,0,0,,,,,,,"S","0",0,0,0
"62139020","Handkerchiefs, not knitted or crocheted, of textile materials, nesoi","DOZ","KG","B","5.3%","7",,0.05,0,0,"Free (AU,BH,CA, CL,CO,E*,IL,JO, KR,MA,MX,OM, P,PA,PE,SG)",,,,,,"CA","MX","0",0,0,"E*",0,0,,,,,,"IL",,,,,"JO","0",0,0,0,"SG","0",0,0,0,"CL","0",0,0,0,"MA","0",0,0,0,"AU","0",0,0,0,"BH","0",0,0,0,"P","0",0,0,0,,,,,,"OM","0",0,0,0,"PE","0",0,0,0,,,"51.5%","7",0.51,0,0,01/01/2015,06/30/2020,,,"KR","0",0,0,0,"CO","0",0,0,0,"PA","0",0,0,0,,,,,,,,,,,
"62141010","Shawls, scarves, mufflers, mantillas, veils and the like, not knitted or crocheted, containing 70% or more silk or silk waste","DOZ","KG","B","1.2%","7",,0.01,0,0,"Free (A,AU,BH,CA,CL,CO,D,E,IL,JO,KR,MA,MX,NP,OM,P,PA,PE,S,SG)",,"A",,,,"CA","MX","0",0,0,"E",0,0,"D",,,,,"IL",,,,,"JO","0",0,0,0,"SG","0",0,0,0,"CL","0",0,0,0,"MA","0",0,0,0,"AU","0",0,0,0,"BH","0",0,0,0,"P","0",0,0,0,,,,,,"OM","0",0,0,0,"PE","0",0,0,0,,,"65%","7",0.65,0,0,07/01/2020,12/31/2050,,,"KR","0",0,0,0,"CO","0",0,0,0,"PA","0",0,0,0,"NP",,,,,,"S","0",0,0,0
"62141010","Shawls, scarves, mufflers, mantillas, veils and the like, not knitted or crocheted, containing 70% or more silk or silk waste","DOZ","KG","B","1.2%","7",,0.01,0,0,"Free (A,AU,BH,CA,CL,CO,D,E,IL,JO,KR,MA,MX,NP,OM,P,PA,PE,SG)",,"A",,,,"CA","MX","0",0,0,"E",0,0,"D",,,,,"IL",,,,,"JO","0",0,0,0,"SG","0",0,0,0,"CL","0",0,0,0,"MA","0",0,0,0,"AU","0",0,0,0,"BH","0",0,0,0,"P","0",0,0,0,,,,,,"OM","0",0,0,0,"PE","0",0,0,0,,,"65%","7",0.65,0,0,12/30/2016,06/30/2020,,,"KR","0",0,0,0,"CO","0",0,0,0,"PA","0",0,0,0,"NP",,,,,,,,,,
"62141020","Shawls, scarves, mufflers, mantillas, veils and the like, not knitted or crocheted, containing less than 70% silk or silk waste","DOZ","KG","B","3.9%","7",,0.03,0,0,"Free (AU,BH,CA, CL,CO,E*,IL,JO, KR,MA,MX,NP,OM, P,PA,PE,SG)",,,,,,"CA","MX","0",0,0,"E*",0,0,,,,,,"IL",,,,,"JO","0",0,0,0,"SG","0",0,0,0,"CL","0",0,0,0,"MA","0",0,0,0,"AU","0",0,0,0,"BH","0",0,0,0,"P","0",0,0,0,,,,,,"OM","0",0,0,0,"PE","0",0,0,0,,,"65%","7",0.65,0,0,12/30/2016,06/30/2020,,,"KR","0",0,0,0,"CO","0",0,0,0,"PA","0",0,0,0,"NP",,,,,,,,,,
"62141020","Shawls, scarves, mufflers, mantillas, veils and the like, not knitted or crocheted, containing less than 70% silk or silk waste","DOZ","KG","B","3.9%","7",,0.03,0,0,"Free (AU,BH,CA, CL,CO,E*,IL,JO, KR,MA,MX,NP,OM, P,PA,PE,S,SG)",,,,,,"CA","MX","0",0,0,"E*",0,0,,,,,,"IL",,,,,"JO","0",0,0,0,"SG","0",0,0,0,"CL","0",0,0,0,"MA","0",0,0,0,"AU","0",0,0,0,"BH","0",0,0,0,"P","0",0,0,0,,,,,,"OM","0",0,0,0,"PE","0",0,0,0,,,"65%","7",0.65,0,0,07/01/2020,12/31/2050,,,"KR","0",0,0,0,"CO","0",0,0,0,"PA","0",0,0,0,"NP",,,,,,"S","0",0,0,0
"62142000","Shawls, scarves, mufflers, mantillas, veils and the like, not knitted or crocheted, of wool or fine animal hair","DOZ","KG","B","6.7%","7",,0.06,0,0,"Free (AU,BH,CA,CL,CO,IL,JO,KR,MA,MX,NP,OM,P,PA,PE,SG)",,,,,,"CA","MX","0",0,0,,,,,,,,,"IL",,,,,"JO","0",0,0,0,"SG","0",0,0,0,"CL","0",0,0,0,"MA","0",0,0,0,"AU","0",0,0,0,"BH","0",0,0,0,"P","0",0,0,0,,,,,,"OM","0",0,0,0,"PE","0",0,0,0,,,"90%","7",0.9,0,0,01/01/2018,06/30/2020,,,"KR","0",0,0,0,"CO","0",0,0,0,"PA","0",0,0,0,"NP",,,,,,,,,,
"62142000","Shawls, scarves, mufflers, mantillas, veils and the like, not knitted or crocheted, of wool or fine animal hair","DOZ","KG","B","6.7%","7",,0.06,0,0,"Free (AU,BH,CA,CL,CO,IL,JO,KR,MA,MX,NP,OM,P,PA,PE,S,SG)",,,,,,"CA","MX","0",0,0,,,,,,,,,"IL",,,,,"JO","0",0,0,0,"SG","0",0,0,0,"CL","0",0,0,0,"MA","0",0,0,0,"AU","0",0,0,0,"BH","0",0,0,0,"P","0",0,0,0,,,,,,"OM","0",0,0,0,"PE","0",0,0,0,,,"90%","7",0.9,0,0,07/01/2020,12/31/2020,,,"KR","0",0,0,0,"CO","0",0,0,0,"PA","0",0,0,0,"NP",,,,,,"S","0",0,0,0
"62143000","Shawls, scarves, mufflers, mantillas, veils and the like, not knitted or crocheted, of synthetic fibers","DOZ","KG","B","5.3%","7",,0.05,0,0,"Free (AU,BH,CA, CL,CO,IL,JO,KR, MA,MX,OM,P, PA,PE,S,SG)",,,,,,"CA","MX","0",0,0,,,,,,,,,"IL",,,,,"JO","0",0,0,0,"SG","0",0,0,0,"CL","0",0,0,0,"MA","0",0,0,0,"AU","0",0,0,0,"BH","0",0,0,0,"P","0",0,0,0,,,,,,"OM","0",0,0,0,"PE","0",0,0,0,,,"90%","7",0.9,0,0,07/01/2020,12/31/2050,,,"KR","0",0,0,0,"CO","0",0,0,0,"PA","0",0,0,0,,,,,,,"S","0",0,0,0
"62143000","Shawls, scarves, mufflers, mantillas, veils and the like, not knitted or crocheted, of synthetic fibers","DOZ","KG","B","5.3%","7",,0.05,0,0,"Free (AU,BH,CA, CL,CO,IL,JO,KR, MA,MX,OM,P, PA,PE,SG)",,,,,,"CA","MX","0",0,0,,,,,,,,,"IL",,,,,"JO","0",0,0,0,"SG","0",0,0,0,"CL","0",0,0,0,"MA","0",0,0,0,"AU","0",0,0,0,"BH","0",0,0,0,"P","0",0,0,0,,,,,,"OM","0",0,0,0,"PE","0",0,0,0,,,"90%","7",0.9,0,0,10/31/2012,06/30/2020,,,"KR","0",0,0,0,"CO","0",0,0,0,"PA","0",0,0,0,,,,,,,,,,,
"62144000","Shawls, scarves, mufflers, mantillas, veils and the like, not knitted or crocheted, of artificial fibers","DOZ","KG","B","5.3%","7",,0.05,0,0,"Free (AU,BH,CA, CL,CO,IL,JO,KR, MA,MX,NP,OM,P, PA,PE,SG)",,,,,,"CA","MX","0",0,0,,,,,,,,,"IL",,,,,"JO","0",0,0,0,"SG","0",0,0,0,"CL","0",0,0,0,"MA","0",0,0,0,"AU","0",0,0,0,"BH","0",0,0,0,"P","0",0,0,0,,,,,,"OM","0",0,0,0,"PE","0",0,0,0,,,"90%","7",0.9,0,0,12/30/2016,06/30/2020,,,"KR","0",0,0,0,"CO","0",0,0,0,"PA","0",0,0,0,"NP",,,,,,,,,,
"62144000","Shawls, scarves, mufflers, mantillas, veils and the like, not knitted or crocheted, of artificial fibers","DOZ","KG","B","5.3%","7",,0.05,0,0,"Free (AU,BH,CA, CL,CO,IL,JO,KR, MA,MX,NP,OM,P, PA,PE,S,SG)",,,,,,"CA","MX","0",0,0,,,,,,,,,"IL",,,,,"JO","0",0,0,0,"SG","0",0,0,0,"CL","0",0,0,0,"MA","0",0,0,0,"AU","0",0,0,0,"BH","0",0,0,0,"P","0",0,0,0,,,,,,"OM","0",0,0,0,"PE","0",0,0,0,,,"90%","7",0.9,0,0,07/01/2020,12/31/2050,,,"KR","0",0,0,0,"CO","0",0,0,0,"PA","0",0,0,0,"NP",,,,,,"S","0",0,0,0
"62149000","Shawls, scarves, mufflers, mantillas, veils and the like, not knitted or crocheted, of textile materials nesoi","DOZ","KG","B","11.3%","7",,0.11,0,0,"Free (AU,BH,CA, CL,CO,E*,IL,JO, KR,MA,MX,NP,OM, P,PA,PE,S,SG)",,,,,,"CA","MX","0",0,0,"E*",0,0,,,,,,"IL",,,,,"JO","0",0,0,0,"SG","0",0,0,0,"CL","0",0,0,0,"MA","0",0,0,0,"AU","0",0,0,0,"BH","0",0,0,0,"P","0",0,0,0,,,,,,"OM","0",0,0,0,"PE","0",0,0,0,,,"90%","7",0.9,0,0,07/01/2020,12/31/2050,,,"KR","0",0,0,0,"CO","0",0,0,0,"PA","0",0,0,0,"NP",,,,,,"S","0",0,0,0
"62149000","Shawls, scarves, mufflers, mantillas, veils and the like, not knitted or crocheted, of textile materials nesoi","DOZ","KG","B","11.3%","7",,0.11,0,0,"Free (AU,BH,CA, CL,CO,E*,IL,JO, KR,MA,MX,NP,OM, P,PA,PE,SG)",,,,,,"CA","MX","0",0,0,"E*",0,0,,,,,,"IL",,,,,"JO","0",0,0,0,"SG","0",0,0,0,"CL","0",0,0,0,"MA","0",0,0,0,"AU","0",0,0,0,"BH","0",0,0,0,"P","0",0,0,0,,,,,,"OM","0",0,0,0,"PE","0",0,0,0,,,"90%","7",0.9,0,0,12/30/2016,06/30/2020,,,"KR","0",0,0,0,"CO","0",0,0,0,"PA","0",0,0,0,"NP",,,,,,,,,,
"62151000","Ties, bow ties and cravats, not knitted or crocheted, of silk or silk waste","DOZ","KG","B","7.2%","7",,0.07,0,0,"Free (AU,BH,CA, CL,CO,E*,IL, JO,KR, MA,MX,OM,P, PA,PE,SG)",,,,,,"CA","MX","0",0,0,"E*",0,0,,,,,,"IL",,,,,"JO","0",0,0,0,"SG","0",0,0,0,"CL","0",0,0,0,"MA","0",0,0,0,"AU","0",0,0,0,"BH","0",0,0,0,"P","0",0,0,0,,,,,,"OM","0",0,0,0,"PE","0",0,0,0,,,"65%","7",0.65,0,0,01/01/2015,06/30/2020,,,"KR","0",0,0,0,"CO","0",0,0,0,"PA","0",0,0,0,,,,,,,,,,,
"62151000","Ties, bow ties and cravats, not knitted or crocheted, of silk or silk waste","DOZ","KG","B","7.2%","7",,0.07,0,0,"Free (AU,BH,CA, CL,CO,E*,IL, JO,KR, MA,MX,OM,P, PA,PE,S,SG)",,,,,,"CA","MX","0",0,0,"E*",0,0,,,,,,"IL",,,,,"JO","0",0,0,0,"SG","0",0,0,0,"CL","0",0,0,0,"MA","0",0,0,0,"AU","0",0,0,0,"BH","0",0,0,0,"P","0",0,0,0,,,,,,"OM","0",0,0,0,"PE","0",0,0,0,,,"65%","7",0.65,0,0,07/01/2020,12/31/2050,,,"KR","0",0,0,0,"CO","0",0,0,0,"PA","0",0,0,0,,,,,,,"S","0",0,0,0
"62152000","Ties, bow ties and cravats, not knitted or crocheted, of man-made fibers","DOZ","KG","B","24.8 cents/kg + 12.7%","5",,0.12,0.24,0,"Free (AU,BH,CA, CL,CO,IL,JO,KR, MA,MX,OM, P,PA,PE,SG)",,,,,,"CA","MX","0",0,0,,,,,,,,,"IL",,,,,"JO","0",0,0,0,"SG","0",0,0,0,"CL","0",0,0,0,"MA","0",0,0,0,"AU","0",0,0,0,"BH","0",0,0,0,"P","0",0,0,0,,,,,,"OM","0",0,0,0,"PE","0",0,0,0,,,"26.5 cents/kg + 65%","5",0.65,0.26,0,01/01/2015,06/30/2020,,,"KR","0",0,0,0,"CO","0",0,0,0,"PA","0",0,0,0,,,,,,,,,,,
"62152000","Ties, bow ties and cravats, not knitted or crocheted, of man-made fibers","DOZ","KG","B","24.8 cents/kg + 12.7%","5",,0.12,0.24,0,"Free (AU,BH,CA, CL,CO,IL,JO,KR, MA,MX,OM, P,PA,PE,S,SG)",,,,,,"CA","MX","0",0,0,,,,,,,,,"IL",,,,,"JO","0",0,0,0,"SG","0",0,0,0,"CL","0",0,0,0,"MA","0",0,0,0,"AU","0",0,0,0,"BH","0",0,0,0,"P","0",0,0,0,,,,,,"OM","0",0,0,0,"PE","0",0,0,0,,,"26.5 cents/kg + 65%","5",0.65,0.26,0,07/01/2020,12/31/2050,,,"KR","0",0,0,0,"CO","0",0,0,0,"PA","0",0,0,0,,,,,,,"S","0",0,0,0
"62159000","Ties, bow ties and cravats, not knitted or crocheted, of textile materials nesoi","DOZ","KG","B","5%","7",,0.05,0,0,"Free (AU,BH,CA,CL,CO,E*,IL,JO,KR,MA,MX,OM,P,PA,PE,SG)",,,,,,"CA","MX","0",0,0,"E*",0,0,,,,,,"IL",,,,,"JO","0",0,0,0,"SG","0",0,0,0,"CL","0",0,0,0,"MA","0",0,0,0,"AU","0",0,0,0,"BH","0",0,0,0,"P","0",0,0,0,,,,,,"OM","0",0,0,0,"PE","0",0,0,0,,,"52%","7",0.52,0,0,01/01/2018,06/30/2020,,,"KR","0",0,0,0,"CO","0",0,0,0,"PA","0",0,0,0,,,,,,,,,,,
"62159000","Ties, bow ties and cravats, not knitted or crocheted, of textile materials nesoi","DOZ","KG","B","5%","7",,0.05,0,0,"Free (AU,BH,CA,CL,CO,E*,IL,JO,KR,MA,MX,OM,P,PA,PE,S,SG)",,,,,,"CA","MX","0",0,0,"E*",0,0,,,,,,"IL",,,,,"JO","0",0,0,0,"SG","0",0,0,0,"CL","0",0,0,0,"MA","0",0,0,0,"AU","0",0,0,0,"BH","0",0,0,0,"P","0",0,0,0,,,,,,"OM","0",0,0,0,"PE","0",0,0,0,,,"52%","7",0.52,0,0,07/01/2020,12/31/2020,,,"KR","0",0,0,0,"CO","0",0,0,0,"PA","0",0,0,0,,,,,,,"S","0",0,0,0
"62160005","Ice hockey and field hockey gloves, not knitted or crocheted, impregnated, coated or covered with plastics or rubber","DPR","KG","B","Free","0",,0,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"25%","7",0.25,0,0,10/01/1990,12/31/2050,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"62160008","Gloves, mittens & mitts, for sports, including ski & snowmobile gloves, etc., not knitted/crocheted, impreg. or cov. with plastic/rubber","DPR","KG","B","0.8%","7",,0.008,0,0,"Free (A,AU,BH,CA,CL,CO,D,E,IL,JO,KR,MA,MX,OM,P,PA,PE,SG)",,"A",,,,"CA","MX","0",0,0,"E",0,0,"D",,,,,"IL",,,,,"JO","0",0,0,0,"SG","0",0,0,0,"CL","0",0,0,0,"MA","0",0,0,0,"AU","0",0,0,0,"BH","0",0,0,0,"P","0",0,0,0,,,,,,"OM","0",0,0,0,"PE","0",0,0,0,,,"25%","7",0.25,0,0,10/31/2012,04/24/2020,,,"KR","0",0,0,0,"CO","0",0,0,0,"PA","0",0,0,0,,,,,,,,,,,
"62160008","Gloves, mittens & mitts, for sports, including ski & snowmobile gloves, etc., not knitted/crocheted, impreg. or cov. with plastic/rubber","DPR","KG","B","0.8%","7",,0.008,0,0,"Free (A*,AU,BH,CA,CL,CO,D,E,IL,JO,KR,MA,MX,OM,P,PA,PE,S,SG)",,"A*","TH",,,"CA","MX","0",0,0,"E",0,0,"D",,,,,"IL",,,,,"JO","0",0,0,0,"SG","0",0,0,0,"CL","0",0,0,0,"MA","0",0,0,0,"AU","0",0,0,0,"BH","0",0,0,0,"P","0",0,0,0,,,,,,"OM","0",0,0,0,"PE","0",0,0,0,,,"25%","7",0.25,0,0,07/01/2020,12/31/2050,,,"KR","0",0,0,0,"CO","0",0,0,0,"PA","0",0,0,0,,,,,,,"S","0",0,0,0
"62160008","Gloves, mittens & mitts, for sports, including ski & snowmobile gloves, etc., not knitted/crocheted, impreg. or cov. with plastic/rubber","DPR","KG","B","0.8%","7",,0.008,0,0,"Free (A*,AU,BH,CA,CL,CO,D,E,IL,JO,KR,MA,MX,OM,P,PA,PE,SG)",,"A*","TH",,,"CA","MX","0",0,0,"E",0,0,"D",,,,,"IL",,,,,"JO","0",0,0,0,"SG","0",0,0,0,"CL","0",0,0,0,"MA","0",0,0,0,"AU","0",0,0,0,"BH","0",0,0,0,"P","0",0,0,0,,,,,,"OM","0",0,0,0,"PE","0",0,0,0,,,"25%","7",0.25,0,0,04/25/2020,06/30/2020,,,"KR","0",0,0,0,"CO","0",0,0,0,"PA","0",0,0,0,,,,,,,,,,,
"62160013","Gloves etc. (excl. for sports etc.), not k/c, impreg. etc. with plas/rub, w/o four., cut & sewn, of veg. fibers, over 50% by wt. plas/rub","DPR","KG","B","12.5%","7",,0.12,0,0,"Free (AU,BH,CA, CL,CO,E,IL,JO, KR,MA,MX,OM, P,PA,PE,SG)",,,,,,"CA","MX","0",0,0,"E",0,0,,,,,,"IL",,,,,"JO","0",0,0,0,"SG","0",0,0,0,"CL","0",0,0,0,"MA","0",0,0,0,"AU","0",0,0,0,"BH","0",0,0,0,"P","0",0,0,0,,,,,,"OM","0",0,0,0,"PE","0",0,0,0,,,"25%","7",0.25,0,0,10/31/2012,06/30/2020,,,"KR","0",0,0,0,"CO","0",0,0,0,"PA","0",0,0,0,,,,,,,,,,,
"62160013","Gloves etc. (excl. for sports etc.), not k/c, impreg. etc. with plas/rub, w/o four., cut & sewn, of veg. fibers, over 50% by wt. plas/rub","DPR","KG","B","12.5%","7",,0.12,0,0,"Free (AU,BH,CA, CL,CO,E,IL,JO, KR,MA,MX,OM, P,PA,PE,S,SG)",,,,,,"CA","MX","0",0,0,"E",0,0,,,,,,"IL",,,,,"JO","0",0,0,0,"SG","0",0,0,0,"CL","0",0,0,0,"MA","0",0,0,0,"AU","0",0,0,0,"BH","0",0,0,0,"P","0",0,0,0,,,,,,"OM","0",0,0,0,"PE","0",0,0,0,,,"25%","7",0.25,0,0,07/01/2020,12/31/2050,,,"KR","0",0,0,0,"CO","0",0,0,0,"PA","0",0,0,0,,,,,,,"S","0",0,0,0
"62160017","Gloves etc. (excl. for sports), not k/c, impreg. etc. with plas/rub, w/o four., cut & sewn, of veg. fibers, cont. <50% by wt. plas./rubber","DPR","KG","B","23.5%","7",,0.23,0,0,"Free (AU,BH,CA, CL,CO, IL,JO,KR, MA,MX,OM,P, PA,PE,S,SG) 22.5% (E)",,,,,,"CA","MX","0",0,0,"E",0.22,0,,,,,,"IL",,,,,"JO","0",0,0,0,"SG","0",0,0,0,"CL","0",0,0,0,"MA","0",0,0,0,"AU","0",0,0,0,"BH","0",0,0,0,"P","0",0,0,0,,,,,,"OM","0",0,0,0,"PE","0",0,0,0,,,"25%","7",0.25,0,0,07/01/2020,12/31/2050,,,"KR","0",0,0,0,"CO","0",0,0,0,"PA","0",0,0,0,,,,,,,"S","0",0,0,0
"62160017","Gloves etc. (excl. for sports), not k/c, impreg. etc. with plas/rub, w/o four., cut & sewn, of veg. fibers, cont. <50% by wt. plas./rubber","DPR","KG","B","23.5%","7",,0.23,0,0,"Free (AU,BH,CA, CL,CO, IL,JO,KR, MA,MX,OM,P, PA,PE,SG) 22.5% (E)",,,,,,"CA","MX","0",0,0,"E",0.22,0,,,,,,"IL",,,,,"JO","0",0,0,0,"SG","0",0,0,0,"CL","0",0,0,0,"MA","0",0,0,0,"AU","0",0,0,0,"BH","0",0,0,0,"P","0",0,0,0,,,,,,"OM","0",0,0,0,"PE","0",0,0,0,,,"25%","7",0.25,0,0,10/31/2012,06/30/2020,,,"KR","0",0,0,0,"CO","0",0,0,0,"PA","0",0,0,0,,,,,,,,,,,
"62160019","Gloves, mittens and mitts(excl sports), w/o  four, impreg etc, cut & sewn from  pre-exist impreg fab, of non-veg fib, con > 50% wt plas/rub","DPR","KG","B","11.1 cents/kg + 5.5%","5",,0.05,0.11,0,"Free (AU,BH,CA, CL,CO, IL,JO,KR, MA,MX,OM,P, PA,PE,S,SG) 11.1 cents/kg + 4.5% (E)",,,,,,"CA","MX","0",0,0,"E",0.04,0,,,,,,"IL",,,,,"JO","0",0,0,0,"SG","0",0,0,0,"CL","0",0,0,0,"MA","0",0,0,0,"AU","0",0,0,0,"BH","0",0,0,0,"P","0",0,0,0,,,,,,"OM","0",0,0,0,"PE","0",0,0,0,,,"99.2 cents/kg + 65%","5",0.65,0.99,0,07/01/2020,12/31/2050,,,"KR","0",0,0,0,"CO","0",0,0,0,"PA","0",0,0,0,,,,,,,"S","0",0,0,0
"62160019","Gloves, mittens and mitts(excl sports), w/o  four, impreg etc, cut & sewn from  pre-exist impreg fab, of non-veg fib, con > 50% wt plas/rub","DPR","KG","B","11.1 cents/kg + 5.5%","5",,0.05,0.11,0,"Free (AU,BH,CA, CL,CO, IL,JO,KR, MA,MX,OM,P, PA,PE,SG) 11.1 cents/kg + 4.5% (E)",,,,,,"CA","MX","0",0,0,"E",0.04,0,,,,,,"IL",,,,,"JO","0",0,0,0,"SG","0",0,0,0,"CL","0",0,0,0,"MA","0",0,0,0,"AU","0",0,0,0,"BH","0",0,0,0,"P","0",0,0,0,,,,,,"OM","0",0,0,0,"PE","0",0,0,0,,,"99.2 cents/kg + 65%","5",0.65,0.99,0,10/31/2012,06/30/2020,,,"KR","0",0,0,0,"CO","0",0,0,0,"PA","0",0,0,0,,,,,,,,,,,
"62160021","Gloves, mittens and mitts(excl sports), w/o  four, impreg etc, cut & sewn from  pre-exist impreg fab, of non-veg fib, con < 50% wt plas/rub","DPR","KG","B","20.6 cents/kg + 10.3%","5",,0.1,0.2,0,"Free (AU,BH,CA, CL,CO,IL,JO, KR,MA,MX,OM, P,PA,PE,SG) 20.6 cents/kg + 8.1% (E)",,,,,,"CA","MX","0",0,0,"E",0.08,0,,,,,,"IL",,,,,"JO","0",0,0,0,"SG","0",0,0,0,"CL","0",0,0,0,"MA","0",0,0,0,"AU","0",0,0,0,"BH","0",0,0,0,"P","0",0,0,0,,,,,,"OM","0",0,0,0,"PE","0",0,0,0,,,"99.2 cents/kg + 65%","5",0.65,0.99,0,10/31/2012,06/30/2020,,,"KR","0",0,0,0,"CO","0",0,0,0,"PA","0",0,0,0,,,,,,,,,,,
"62160021","Gloves, mittens and mitts(excl sports), w/o  four, impreg etc, cut & sewn from  pre-exist impreg fab, of non-veg fib, con < 50% wt plas/rub","DPR","KG","B","20.6 cents/kg + 10.3%","5",,0.1,0.2,0,"Free (AU,BH,CA, CL,CO,IL,JO, KR,MA,MX,OM, P,PA,PE,S,SG) 20.6 cents/kg + 8.1% (E)",,,,,,"CA","MX","0",0,0,"E",0.08,0,,,,,,"IL",,,,,"JO","0",0,0,0,"SG","0",0,0,0,"CL","0",0,0,0,"MA","0",0,0,0,"AU","0",0,0,0,"BH","0",0,0,0,"P","0",0,0,0,,,,,,"OM","0",0,0,0,"PE","0",0,0,0,,,"99.2 cents/kg + 65%","5",0.65,0.99,0,07/01/2020,12/31/2050,,,"KR","0",0,0,0,"CO","0",0,0,0,"PA","0",0,0,0,,,,,,,"S","0",0,0,0
"62160024","Gloves, mittens and mitts(excl sports), w/o  four, impreg etc, not cut & sewn from  pre-exist fab, con 50% or more wt cotton/mmf, not k/c","DPR","KG","B","13.2%","7",,0.13,0,0,"Free (AU,BH,CA, CL,CO,IL,JO,KR, MA,MX,OM,P, PA,PE,S,SG) 10.7% (E)",,,,,,"CA","MX","0",0,0,"E",0.1,0,,,,,,"IL",,,,,"JO","0",0,0,0,"SG","0",0,0,0,"CL","0",0,0,0,"MA","0",0,0,0,"AU","0",0,0,0,"BH","0",0,0,0,"P","0",0,0,0,,,,,,"OM","0",0,0,0,"PE","0",0,0,0,,,"75%","7",0.75,0,0,07/01/2020,12/31/2050,,,"KR","0",0,0,0,"CO","0",0,0,0,"PA","0",0,0,0,,,,,,,"S","0",0,0,0
"62160024","Gloves, mittens and mitts(excl sports), w/o  four, impreg etc, not cut & sewn from  pre-exist fab, con 50% or more wt cotton/mmf, not k/c","DPR","KG","B","13.2%","7",,0.13,0,0,"Free (AU,BH,CA, CL,CO,IL,JO,KR, MA,MX,OM,P, PA,PE,SG) 10.7% (E)",,,,,,"CA","MX","0",0,0,"E",0.1,0,,,,,,"IL",,,,,"JO","0",0,0,0,"SG","0",0,0,0,"CL","0",0,0,0,"MA","0",0,0,0,"AU","0",0,0,0,"BH","0",0,0,0,"P","0",0,0,0,,,,,,"OM","0",0,0,0,"PE","0",0,0,0,,,"75%","7",0.75,0,0,10/31/2012,06/30/2020,,,"KR","0",0,0,0,"CO","0",0,0,0,"PA","0",0,0,0,,,,,,,,,,,
